section,table_name,name,details
02_TABLE_META,driver_locations,storage_info,"{""rows"": {""dead"": 0, ""live"": 0, ""estimated"": -1}, ""owner"": ""postgres"", ""storage"": {""index_size"": ""32 kB"", ""table_size"": ""0 bytes"", ""toast_size"": ""0 bytes"", ""total_size"": ""32 kB"", ""total_bytes"": 32768}, ""fillfactor"": ""100"", ""operations"": {""deletes"": 0, ""inserts"": 2, ""updates"": 0, ""hot_updates"": 0}, ""rls_forced"": false, ""description"": ""No description"", ""maintenance"": {""last_vacuum"": null, ""last_analyze"": null, ""vacuum_count"": 0, ""analyze_count"": 0, ""last_autovacuum"": null}, ""rls_enabled"": true, ""bloat_percentage"": null}"
02_TABLE_META,drivers_profile,storage_info,"{""rows"": {""dead"": 17, ""live"": 3, ""estimated"": 3}, ""owner"": ""postgres"", ""storage"": {""index_size"": ""80 kB"", ""table_size"": ""8192 bytes"", ""toast_size"": ""8192 bytes"", ""total_size"": ""96 kB"", ""total_bytes"": 98304}, ""fillfactor"": ""100"", ""operations"": {""deletes"": 0, ""inserts"": 10, ""updates"": 179, ""hot_updates"": 121}, ""rls_forced"": false, ""description"": ""Extended driver profile linked 1-to-1 with users table via id FK.\n   WARNING: 66.67% of drivers have NULL geohash and geohash5.\n   get_nearby_drivers() searches by geohash prefix — only 1 in 3\n   drivers will be found. Ensure geohash is populated on driver\n   location updates (check user_presence_service.dart)."", ""maintenance"": {""last_vacuum"": null, ""last_analyze"": ""2026-04-28T21:57:58.004261+00:00"", ""vacuum_count"": 0, ""analyze_count"": 4, ""last_autovacuum"": ""2026-04-26T15:48:09.599056+00:00""}, ""rls_enabled"": true, ""bloat_percentage"": 85.00}"
02_TABLE_META,messages,storage_info,"{""rows"": {""dead"": 0, ""live"": 0, ""estimated"": 0}, ""owner"": ""postgres"", ""storage"": {""index_size"": ""48 kB"", ""table_size"": ""0 bytes"", ""toast_size"": ""8192 bytes"", ""total_size"": ""56 kB"", ""total_bytes"": 57344}, ""fillfactor"": ""100"", ""operations"": {""deletes"": 0, ""inserts"": 0, ""updates"": 0, ""hot_updates"": 0}, ""rls_forced"": false, ""description"": ""Trip chat messages between user and driver.\n   RLS hardened: All policies now require authenticated role.\n   \""Users can send messages\"" INSERT policy changed from public to authenticated."", ""maintenance"": {""last_vacuum"": null, ""last_analyze"": ""2026-04-28T21:57:58.006445+00:00"", ""vacuum_count"": 0, ""analyze_count"": 4, ""last_autovacuum"": null}, ""rls_enabled"": true, ""bloat_percentage"": null}"
02_TABLE_META,notifications,storage_info,"{""rows"": {""dead"": 0, ""live"": 0, ""estimated"": 0}, ""owner"": ""postgres"", ""storage"": {""index_size"": ""40 kB"", ""table_size"": ""0 bytes"", ""toast_size"": ""8192 bytes"", ""total_size"": ""48 kB"", ""total_bytes"": 49152}, ""fillfactor"": ""100"", ""operations"": {""deletes"": 0, ""inserts"": 0, ""updates"": 0, ""hot_updates"": 0}, ""rls_forced"": false, ""description"": ""User notifications for trip events, promos, system messages.\n   INSERT policy changed from public WITH CHECK true to service_role only.\n   This prevents unauthenticated users from injecting fake notifications.\n   Notification types: general, trip, promo, system, trip_offer,\n   offer_accepted, driver_arriving, trip_started, trip_completed,\n   trip_cancelled, no_drivers, new_message, account_verified."", ""maintenance"": {""last_vacuum"": null, ""last_analyze"": ""2026-04-28T21:57:58.0068+00:00"", ""vacuum_count"": 0, ""analyze_count"": 4, ""last_autovacuum"": null}, ""rls_enabled"": true, ""bloat_percentage"": null}"
02_TABLE_META,pricing_config,storage_info,"{""rows"": {""dead"": 0, ""live"": 0, ""estimated"": -1}, ""owner"": ""postgres"", ""storage"": {""index_size"": ""16 kB"", ""table_size"": ""0 bytes"", ""toast_size"": ""0 bytes"", ""total_size"": ""16 kB"", ""total_bytes"": 16384}, ""fillfactor"": ""100"", ""operations"": {""deletes"": 0, ""inserts"": 3, ""updates"": 5, ""hot_updates"": 5}, ""rls_forced"": false, ""description"": ""Standalone pricing config table (zero FK relationships).\n   App primarily uses vehicle_types for pricing.\n   Has 43 heap_blocks.hit — investigate via pg_stat_statements."", ""maintenance"": {""last_vacuum"": null, ""last_analyze"": null, ""vacuum_count"": 0, ""analyze_count"": 0, ""last_autovacuum"": null}, ""rls_enabled"": true, ""bloat_percentage"": null}"
02_TABLE_META,ratings,storage_info,"{""rows"": {""dead"": 0, ""live"": 1, ""estimated"": 1}, ""owner"": ""postgres"", ""storage"": {""index_size"": ""80 kB"", ""table_size"": ""8192 bytes"", ""toast_size"": ""8192 bytes"", ""total_size"": ""96 kB"", ""total_bytes"": 98304}, ""fillfactor"": ""100"", ""operations"": {""deletes"": 0, ""inserts"": 1, ""updates"": 0, ""hot_updates"": 0}, ""rls_forced"": false, ""description"": ""No description"", ""maintenance"": {""last_vacuum"": null, ""last_analyze"": null, ""vacuum_count"": 0, ""analyze_count"": 0, ""last_autovacuum"": null}, ""rls_enabled"": true, ""bloat_percentage"": 0.00}"
02_TABLE_META,support_messages,storage_info,"{""rows"": {""dead"": 0, ""live"": 1, ""estimated"": 1}, ""owner"": ""postgres"", ""storage"": {""index_size"": ""32 kB"", ""table_size"": ""8192 bytes"", ""toast_size"": ""8192 bytes"", ""total_size"": ""48 kB"", ""total_bytes"": 49152}, ""fillfactor"": ""100"", ""operations"": {""deletes"": 0, ""inserts"": 1, ""updates"": 0, ""hot_updates"": 0}, ""rls_forced"": false, ""description"": ""No description"", ""maintenance"": {""last_vacuum"": null, ""last_analyze"": ""2026-04-28T21:57:44.893283+00:00"", ""vacuum_count"": 0, ""analyze_count"": 2, ""last_autovacuum"": null}, ""rls_enabled"": true, ""bloat_percentage"": 0.00}"
02_TABLE_META,trip_offers,storage_info,"{""rows"": {""dead"": 6, ""live"": 6, ""estimated"": 6}, ""owner"": ""postgres"", ""storage"": {""index_size"": ""96 kB"", ""table_size"": ""8192 bytes"", ""toast_size"": ""0 bytes"", ""total_size"": ""104 kB"", ""total_bytes"": 106496}, ""fillfactor"": ""100"", ""operations"": {""deletes"": 0, ""inserts"": 6, ""updates"": 6, ""hot_updates"": 0}, ""rls_forced"": false, ""description"": ""No description"", ""maintenance"": {""last_vacuum"": null, ""last_analyze"": ""2026-04-28T21:57:58.006065+00:00"", ""vacuum_count"": 0, ""analyze_count"": 4, ""last_autovacuum"": null}, ""rls_enabled"": true, ""bloat_percentage"": 50.00}"
02_TABLE_META,trips,storage_info,"{""rows"": {""dead"": 19, ""live"": 8, ""estimated"": 8}, ""owner"": ""postgres"", ""storage"": {""index_size"": ""184 kB"", ""table_size"": ""8192 bytes"", ""toast_size"": ""8192 bytes"", ""total_size"": ""200 kB"", ""total_bytes"": 204800}, ""fillfactor"": ""100"", ""operations"": {""deletes"": 0, ""inserts"": 33, ""updates"": 70, ""hot_updates"": 30}, ""rls_forced"": false, ""description"": ""Core trip lifecycle table.\n   Status flow: searching → accepted → in_progress → completed|cancelled.\n   Autovacuum tuned aggressively (scale_factor=0.01).\n   NOTE: Duplicate address columns exist from legacy design:\n     - pickup_address (NOT NULL, position 4) = origin_address (nullable, position 24)\n     - destination_address (NOT NULL, position 7) = dest_address (nullable, position 25)\n   The NOT NULL columns are the canonical ones used by Flutter.\n   The nullable legacy columns (origin_address, dest_address) should be\n   dropped once confirmed unused. idx_trips_origin_address and\n   idx_trips_dest_address are indexes on legacy columns.\n   Also has 9 columns at 100% NULL (payment_method, meeting_lat/lng/address,\n   accepted_at, started_at, user_rating_to_driver, driver_rating_to_user,\n   cancel_reason) — features designed but not yet implemented in Flutter."", ""maintenance"": {""last_vacuum"": null, ""last_analyze"": ""2026-04-28T21:57:58.005583+00:00"", ""vacuum_count"": 0, ""analyze_count"": 4, ""last_autovacuum"": null}, ""rls_enabled"": true, ""bloat_percentage"": 70.37}"
02_TABLE_META,user_coupons,storage_info,"{""rows"": {""dead"": 0, ""live"": 0, ""estimated"": -1}, ""owner"": ""postgres"", ""storage"": {""index_size"": ""32 kB"", ""table_size"": ""0 bytes"", ""toast_size"": ""0 bytes"", ""total_size"": ""32 kB"", ""total_bytes"": 32768}, ""fillfactor"": ""100"", ""operations"": {""deletes"": 0, ""inserts"": 0, ""updates"": 0, ""hot_updates"": 0}, ""rls_forced"": false, ""description"": ""No description"", ""maintenance"": {""last_vacuum"": null, ""last_analyze"": null, ""vacuum_count"": 0, ""analyze_count"": 0, ""last_autovacuum"": null}, ""rls_enabled"": true, ""bloat_percentage"": null}"
