section,table_name,name,details
05_COLUMN,pricing_config,display_name,"{""type"": {""udt_name"": ""text"", ""data_type"": ""text"", ""numeric_scale"": null, ""char_max_length"": null, ""numeric_precision"": null}, ""default"": null, ""identity"": null, ""nullable"": true, ""position"": 8, ""generated"": null, ""statistics"": {""correlation"": 0.0000, ""avg_width_bytes"": 0, ""distinct_values"": 0.00, ""histogram_bounds"": null, ""most_common_freqs"": null, ""null_fraction_pct"": 0.00, ""most_common_values"": null}, ""description"": null}"
05_COLUMN,service_areas,created_at,"{""type"": {""udt_name"": ""timestamptz"", ""data_type"": ""timestamp with time zone"", ""numeric_scale"": null, ""char_max_length"": null, ""numeric_precision"": null}, ""default"": ""now()"", ""identity"": null, ""nullable"": false, ""position"": 8, ""generated"": null, ""statistics"": {""correlation"": 0.0000, ""avg_width_bytes"": 0, ""distinct_values"": 0.00, ""histogram_bounds"": null, ""most_common_freqs"": null, ""null_fraction_pct"": 0.00, ""most_common_values"": null}, ""description"": null}"
05_COLUMN,trip_offers,proposed_price,"{""type"": {""udt_name"": ""numeric"", ""data_type"": ""numeric"", ""numeric_scale"": 2, ""char_max_length"": null, ""numeric_precision"": 10}, ""default"": null, ""identity"": null, ""nullable"": true, ""position"": 8, ""generated"": null, ""statistics"": {""correlation"": 0.0000, ""avg_width_bytes"": 0, ""distinct_values"": 0.00, ""histogram_bounds"": null, ""most_common_freqs"": null, ""null_fraction_pct"": 100.00, ""most_common_values"": null}, ""description"": null}"
05_COLUMN,trip_route_plans,encoded_polyline,"{""type"": {""udt_name"": ""text"", ""data_type"": ""text"", ""numeric_scale"": null, ""char_max_length"": null, ""numeric_precision"": null}, ""default"": null, ""identity"": null, ""nullable"": true, ""position"": 8, ""generated"": null, ""statistics"": {""correlation"": 0.0000, ""avg_width_bytes"": 0, ""distinct_values"": 0.00, ""histogram_bounds"": null, ""most_common_freqs"": null, ""null_fraction_pct"": 100.00, ""most_common_values"": null}, ""description"": null}"
05_COLUMN,trip_route_waypoints,place_id,"{""type"": {""udt_name"": ""text"", ""data_type"": ""text"", ""numeric_scale"": null, ""char_max_length"": null, ""numeric_precision"": null}, ""default"": null, ""identity"": null, ""nullable"": true, ""position"": 8, ""generated"": null, ""statistics"": {""correlation"": 0.0000, ""avg_width_bytes"": 0, ""distinct_values"": 0.00, ""histogram_bounds"": null, ""most_common_freqs"": null, ""null_fraction_pct"": 100.00, ""most_common_values"": null}, ""description"": null}"
05_COLUMN,trips,destination_lat,"{""type"": {""udt_name"": ""numeric"", ""data_type"": ""numeric"", ""numeric_scale"": 8, ""char_max_length"": null, ""numeric_precision"": 10}, ""default"": null, ""identity"": null, ""nullable"": false, ""position"": 8, ""generated"": null, ""statistics"": {""correlation"": 0.2499, ""avg_width_bytes"": 9, ""distinct_values"": -0.97, ""histogram_bounds"": ""{30.04430057,30.04737201,30.04792923,30.04799075,30.04804038,30.04815211,30.04843536,30.04843682,30.04847425,30.04865999,30.04890813,30.04894469,30.04896936,30.04906832,30.04907935,30.04927873,30.04955153,30.05013224,30.05021640,30.05048224,30.05067871,30.05778278,30.06008713,30.06009845,30.13504167,30.13646102,30.13872238,30.14488103,30.14557368,30.14558614,30.14570995,30.14589550,30.14595726,30."", ""most_common_freqs"": ""{0.0217391,0.0217391,0.0217391}"", ""null_fraction_pct"": 0.00, ""most_common_values"": ""{30.14610570,30.14640259,30.14724395}""}, ""description"": null}"
05_COLUMN,users,total_trips,"{""type"": {""udt_name"": ""int4"", ""data_type"": ""integer"", ""numeric_scale"": 0, ""char_max_length"": null, ""numeric_precision"": 32}, ""default"": ""0"", ""identity"": null, ""nullable"": false, ""position"": 8, ""generated"": null, ""statistics"": {""correlation"": 0.8929, ""avg_width_bytes"": 4, ""distinct_values"": -0.57, ""histogram_bounds"": ""{1,3}"", ""most_common_freqs"": ""{0.428571,0.285714}"", ""null_fraction_pct"": 0.00, ""most_common_values"": ""{0,2}""}, ""description"": null}"
05_COLUMN,users,total_trips,"{""type"": {""udt_name"": ""int4"", ""data_type"": ""integer"", ""numeric_scale"": 0, ""char_max_length"": null, ""numeric_precision"": 32}, ""default"": ""0"", ""identity"": null, ""nullable"": false, ""position"": 8, ""generated"": null, ""statistics"": {""correlation"": 0.8929, ""avg_width_bytes"": 4, ""distinct_values"": -0.57, ""histogram_bounds"": ""{1,3}"", ""most_common_freqs"": ""{0.428571,0.285714}"", ""null_fraction_pct"": 0.00, ""most_common_values"": ""{0,2}""}, ""description"": null}"
05_COLUMN,vehicle_types,sort_order,"{""type"": {""udt_name"": ""int4"", ""data_type"": ""integer"", ""numeric_scale"": 0, ""char_max_length"": null, ""numeric_precision"": 32}, ""default"": ""0"", ""identity"": null, ""nullable"": false, ""position"": 8, ""generated"": null, ""statistics"": {""correlation"": 1.0000, ""avg_width_bytes"": 4, ""distinct_values"": -1.00, ""histogram_bounds"": ""{1,2}"", ""most_common_freqs"": null, ""null_fraction_pct"": 0.00, ""most_common_values"": null}, ""description"": null}"
05_COLUMN,wallet_transactions,reference_id,"{""type"": {""udt_name"": ""uuid"", ""data_type"": ""uuid"", ""numeric_scale"": null, ""char_max_length"": null, ""numeric_precision"": null}, ""default"": null, ""identity"": null, ""nullable"": true, ""position"": 8, ""generated"": null, ""statistics"": {""correlation"": -1.0000, ""avg_width_bytes"": 16, ""distinct_values"": -1.00, ""histogram_bounds"": ""{17105120-b015-44f0-93a7-14150b6232b9,234e19e9-b570-4686-80ca-0fc5d724d763}"", ""most_common_freqs"": null, ""null_fraction_pct"": 0.00, ""most_common_values"": null}, ""description"": null}"
05_COLUMN,withdrawal_requests,admin_id,"{""type"": {""udt_name"": ""uuid"", ""data_type"": ""uuid"", ""numeric_scale"": null, ""char_max_length"": null, ""numeric_precision"": null}, ""default"": null, ""identity"": null, ""nullable"": true, ""position"": 8, ""generated"": null, ""statistics"": {""correlation"": 0.0000, ""avg_width_bytes"": 0, ""distinct_values"": 0.00, ""histogram_bounds"": null, ""most_common_freqs"": null, ""null_fraction_pct"": 0.00, ""most_common_values"": null}, ""description"": null}"
08_FK_OUTGOING,admin_logs,admin_logs_admin_id_fkey,"{""rules"": {""on_delete"": ""SET NULL"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""admin_logs"", ""columns"": [""admin_id""]}, ""target"": {""table"": ""users"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 0, ""target_rows"": 7}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,bonus_rules,bonus_rules_service_area_id_fkey,"{""rules"": {""on_delete"": ""SET NULL"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""bonus_rules"", ""columns"": [""service_area_id""]}, ""target"": {""table"": ""service_areas"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 12, ""target_rows"": 0}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,complaints,complaints_admin_id_fkey,"{""rules"": {""on_delete"": ""SET NULL"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""complaints"", ""columns"": [""admin_id""]}, ""target"": {""table"": ""users"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 0, ""target_rows"": 7}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,complaints,complaints_trip_id_fkey,"{""rules"": {""on_delete"": ""SET NULL"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""complaints"", ""columns"": [""trip_id""]}, ""target"": {""table"": ""trips"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 0, ""target_rows"": 93}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,complaints,complaints_user_id_fkey,"{""rules"": {""on_delete"": ""SET NULL"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""complaints"", ""columns"": [""user_id""]}, ""target"": {""table"": ""users"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 0, ""target_rows"": 7}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,coupon_audit_log,coupon_audit_log_coupon_id_fkey,"{""rules"": {""on_delete"": ""CASCADE"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""coupon_audit_log"", ""columns"": [""coupon_id""]}, ""target"": {""table"": ""coupons"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 0, ""target_rows"": 1}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,coupon_audit_log,fk_coupon_audit_log_coupon,"{""rules"": {""on_delete"": ""SET NULL"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""coupon_audit_log"", ""columns"": [""coupon_id""]}, ""target"": {""table"": ""coupons"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 0, ""target_rows"": 1}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,coupon_usages,coupon_usages_trip_id_fkey,"{""rules"": {""on_delete"": ""CASCADE"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""coupon_usages"", ""columns"": [""trip_id""]}, ""target"": {""table"": ""trips"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 0, ""target_rows"": 93}, ""relationship_type"": ""ONE_TO_ONE""}"
08_FK_OUTGOING,coupon_usages,coupon_usages_user_coupon_id_fkey,"{""rules"": {""on_delete"": ""CASCADE"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""coupon_usages"", ""columns"": [""user_coupon_id""]}, ""target"": {""table"": ""user_coupons"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 0, ""target_rows"": 0}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,driver_bonus_ledger,driver_bonus_ledger_bonus_rule_id_fkey,"{""rules"": {""on_delete"": ""RESTRICT"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""driver_bonus_ledger"", ""columns"": [""bonus_rule_id""]}, ""target"": {""table"": ""bonus_rules"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 0, ""target_rows"": 12}, ""relationship_type"": ""ONE_TO_ONE""}"
08_FK_OUTGOING,driver_bonus_ledger,driver_bonus_ledger_driver_id_fkey,"{""rules"": {""on_delete"": ""RESTRICT"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""driver_bonus_ledger"", ""columns"": [""driver_id""]}, ""target"": {""table"": ""users"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 0, ""target_rows"": 7}, ""relationship_type"": ""ONE_TO_ONE""}"
08_FK_OUTGOING,driver_bonus_ledger,driver_bonus_ledger_transaction_id_fkey,"{""rules"": {""on_delete"": ""SET NULL"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""driver_bonus_ledger"", ""columns"": [""transaction_id""]}, ""target"": {""table"": ""wallet_transactions"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 0, ""target_rows"": 2}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,driver_locations,driver_locations_driver_id_fkey,"{""rules"": {""on_delete"": ""CASCADE"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""driver_locations"", ""columns"": [""driver_id""]}, ""target"": {""table"": ""drivers_profile"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 2, ""target_rows"": 3}, ""relationship_type"": ""ONE_TO_ONE""}"
08_FK_OUTGOING,driver_revision_requests,driver_revision_requests_driver_id_fkey,"{""rules"": {""on_delete"": ""CASCADE"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""driver_revision_requests"", ""columns"": [""driver_id""]}, ""target"": {""table"": ""users"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 0, ""target_rows"": 7}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,driver_service_areas,driver_service_areas_assigned_by_fkey,"{""rules"": {""on_delete"": ""SET NULL"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""driver_service_areas"", ""columns"": [""assigned_by""]}, ""target"": {""table"": ""users"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 0, ""target_rows"": 7}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,driver_service_areas,driver_service_areas_driver_id_fkey,"{""rules"": {""on_delete"": ""CASCADE"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""driver_service_areas"", ""columns"": [""driver_id""]}, ""target"": {""table"": ""users"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 0, ""target_rows"": 7}, ""relationship_type"": ""ONE_TO_ONE""}"
08_FK_OUTGOING,driver_service_areas,driver_service_areas_service_area_id_fkey,"{""rules"": {""on_delete"": ""CASCADE"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""driver_service_areas"", ""columns"": [""service_area_id""]}, ""target"": {""table"": ""service_areas"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 0, ""target_rows"": 0}, ""relationship_type"": ""ONE_TO_ONE""}"
08_FK_OUTGOING,driver_wallets,driver_wallets_id_fkey,"{""rules"": {""on_delete"": ""CASCADE"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""driver_wallets"", ""columns"": [""id""]}, ""target"": {""table"": ""users"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 3, ""target_rows"": 7}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,drivers_profile,drivers_profile_id_fkey,"{""rules"": {""on_delete"": ""RESTRICT"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""drivers_profile"", ""columns"": [""id""]}, ""target"": {""table"": ""users"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 3, ""target_rows"": 7}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,messages,messages_receiver_id_fkey,"{""rules"": {""on_delete"": ""CASCADE"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""messages"", ""columns"": [""receiver_id""]}, ""target"": {""table"": ""users"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 69, ""target_rows"": 7}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,messages,messages_sender_id_fkey,"{""rules"": {""on_delete"": ""CASCADE"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""messages"", ""columns"": [""sender_id""]}, ""target"": {""table"": ""users"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 69, ""target_rows"": 7}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,messages,messages_trip_id_fkey,"{""rules"": {""on_delete"": ""SET NULL"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""messages"", ""columns"": [""trip_id""]}, ""target"": {""table"": ""trips"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 69, ""target_rows"": 93}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,notifications,notifications_user_id_fkey,"{""rules"": {""on_delete"": ""CASCADE"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""notifications"", ""columns"": [""user_id""]}, ""target"": {""table"": ""users"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 0, ""target_rows"": 7}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,pricing_config,fk_pricing_config_vehicle_type,"{""rules"": {""on_delete"": ""RESTRICT"", ""on_update"": ""CASCADE"", ""match_type"": ""NONE""}, ""source"": {""table"": ""pricing_config"", ""columns"": [""vehicle_type""]}, ""target"": {""table"": ""vehicle_types"", ""columns"": [""name""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 4, ""target_rows"": 4}, ""relationship_type"": ""ONE_TO_ONE""}"
08_FK_OUTGOING,ratings,ratings_driver_id_fkey,"{""rules"": {""on_delete"": ""SET NULL"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""ratings"", ""columns"": [""driver_id""]}, ""target"": {""table"": ""users"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 9, ""target_rows"": 7}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,ratings,ratings_trip_id_fkey,"{""rules"": {""on_delete"": ""SET NULL"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""ratings"", ""columns"": [""trip_id""]}, ""target"": {""table"": ""trips"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 9, ""target_rows"": 93}, ""relationship_type"": ""ONE_TO_ONE""}"
08_FK_OUTGOING,ratings,ratings_user_id_fkey,"{""rules"": {""on_delete"": ""SET NULL"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""ratings"", ""columns"": [""user_id""]}, ""target"": {""table"": ""users"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 9, ""target_rows"": 7}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,support_messages,support_messages_user_id_fkey,"{""rules"": {""on_delete"": ""CASCADE"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""support_messages"", ""columns"": [""user_id""]}, ""target"": {""table"": ""users"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 1, ""target_rows"": 7}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,trip_offers,trip_offers_driver_id_fkey,"{""rules"": {""on_delete"": ""CASCADE"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""trip_offers"", ""columns"": [""driver_id""]}, ""target"": {""table"": ""users"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 79, ""target_rows"": 7}, ""relationship_type"": ""ONE_TO_ONE""}"
08_FK_OUTGOING,trip_offers,trip_offers_trip_id_fkey,"{""rules"": {""on_delete"": ""CASCADE"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""trip_offers"", ""columns"": [""trip_id""]}, ""target"": {""table"": ""trips"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 79, ""target_rows"": 93}, ""relationship_type"": ""ONE_TO_ONE""}"
08_FK_OUTGOING,trip_route_plans,trip_route_plans_trip_id_fkey,"{""rules"": {""on_delete"": ""CASCADE"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""trip_route_plans"", ""columns"": [""trip_id""]}, ""target"": {""table"": ""trips"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 4, ""target_rows"": 93}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,trip_route_waypoints,trip_route_waypoints_route_plan_id_fkey,"{""rules"": {""on_delete"": ""CASCADE"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""trip_route_waypoints"", ""columns"": [""route_plan_id""]}, ""target"": {""table"": ""trip_route_plans"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 8, ""target_rows"": 4}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,trips,trips_driver_id_fkey,"{""rules"": {""on_delete"": ""SET NULL"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""trips"", ""columns"": [""driver_id""]}, ""target"": {""table"": ""users"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 93, ""target_rows"": 7}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,trips,trips_service_area_id_fkey,"{""rules"": {""on_delete"": ""SET NULL"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""trips"", ""columns"": [""service_area_id""]}, ""target"": {""table"": ""service_areas"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 93, ""target_rows"": 0}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,trips,trips_user_id_fkey,"{""rules"": {""on_delete"": ""CASCADE"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""trips"", ""columns"": [""user_id""]}, ""target"": {""table"": ""users"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 93, ""target_rows"": 7}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,trips,trips_vehicle_type_fk,"{""rules"": {""on_delete"": ""RESTRICT"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""trips"", ""columns"": [""vehicle_type""]}, ""target"": {""table"": ""vehicle_types"", ""columns"": [""name""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 93, ""target_rows"": 4}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,user_coupons,user_coupons_coupon_id_fkey,"{""rules"": {""on_delete"": ""CASCADE"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""user_coupons"", ""columns"": [""coupon_id""]}, ""target"": {""table"": ""coupons"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 0, ""target_rows"": 1}, ""relationship_type"": ""ONE_TO_ONE""}"
08_FK_OUTGOING,user_coupons,user_coupons_user_id_fkey,"{""rules"": {""on_delete"": ""CASCADE"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""user_coupons"", ""columns"": [""user_id""]}, ""target"": {""table"": ""users"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 0, ""target_rows"": 7}, ""relationship_type"": ""ONE_TO_ONE""}"
08_FK_OUTGOING,user_ratings,user_ratings_driver_id_fkey,"{""rules"": {""on_delete"": ""SET NULL"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""user_ratings"", ""columns"": [""driver_id""]}, ""target"": {""table"": ""users"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 5, ""target_rows"": 7}, ""relationship_type"": ""ONE_TO_ONE""}"
08_FK_OUTGOING,user_ratings,user_ratings_trip_id_fkey,"{""rules"": {""on_delete"": ""SET NULL"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""user_ratings"", ""columns"": [""trip_id""]}, ""target"": {""table"": ""trips"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 5, ""target_rows"": 93}, ""relationship_type"": ""ONE_TO_ONE""}"
08_FK_OUTGOING,user_ratings,user_ratings_user_id_fkey,"{""rules"": {""on_delete"": ""SET NULL"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""user_ratings"", ""columns"": [""user_id""]}, ""target"": {""table"": ""users"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 5, ""target_rows"": 7}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,user_wallets,user_wallets_id_fkey,"{""rules"": {""on_delete"": ""CASCADE"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""user_wallets"", ""columns"": [""id""]}, ""target"": {""table"": ""users"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 4, ""target_rows"": 7}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,wallet_transactions,wallet_transactions_wallet_id_fkey,"{""rules"": {""on_delete"": ""RESTRICT"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""wallet_transactions"", ""columns"": [""wallet_id""]}, ""target"": {""table"": ""users"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 2, ""target_rows"": 7}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,withdrawal_requests,withdrawal_requests_admin_id_fkey,"{""rules"": {""on_delete"": ""SET NULL"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""withdrawal_requests"", ""columns"": [""admin_id""]}, ""target"": {""table"": ""users"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 0, ""target_rows"": 7}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,withdrawal_requests,withdrawal_requests_driver_id_fkey,"{""rules"": {""on_delete"": ""RESTRICT"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""withdrawal_requests"", ""columns"": [""driver_id""]}, ""target"": {""table"": ""users"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 0, ""target_rows"": 7}, ""relationship_type"": ""MANY_TO_ONE""}"
08_FK_OUTGOING,withdrawal_requests,withdrawal_requests_transaction_id_fkey,"{""rules"": {""on_delete"": ""SET NULL"", ""on_update"": ""NO ACTION"", ""match_type"": ""NONE""}, ""source"": {""table"": ""withdrawal_requests"", ""columns"": [""transaction_id""]}, ""target"": {""table"": ""wallet_transactions"", ""columns"": [""id""]}, ""direction"": ""OUTGOING"", ""cardinality"": {""source_rows"": 0, ""target_rows"": 2}, ""relationship_type"": ""MANY_TO_ONE""}"
05_COLUMN,admin_logs,user_agent,"{""type"": {""udt_name"": ""text"", ""data_type"": ""text"", ""numeric_scale"": null, ""char_max_length"": null, ""numeric_precision"": null}, ""default"": null, ""identity"": null, ""nullable"": true, ""position"": 9, ""generated"": null, ""statistics"": {""correlation"": 0.0000, ""avg_width_bytes"": 0, ""distinct_values"": 0.00, ""histogram_bounds"": null, ""most_common_freqs"": null, ""null_fraction_pct"": 0.00, ""most_common_values"": null}, ""description"": null}"
05_COLUMN,bonus_rules,is_active,"{""type"": {""udt_name"": ""bool"", ""data_type"": ""boolean"", ""numeric_scale"": null, ""char_max_length"": null, ""numeric_precision"": null}, ""default"": ""true"", ""identity"": null, ""nullable"": false, ""position"": 9, ""generated"": null, ""statistics"": {""correlation"": 1.0000, ""avg_width_bytes"": 1, ""distinct_values"": 1.00, ""histogram_bounds"": null, ""most_common_freqs"": ""{1}"", ""null_fraction_pct"": 0.00, ""most_common_values"": ""{t}""}, ""description"": null}"
